date_post,date_extraction,influencer,post_type,post_url,platform,comment,comment_likecount,replies,BU;;;;;;;;;
2021-9-2,2021-12-01,itssozer,VIDEO,https://www.tiktok.com/@itssozer/video/7003502008355278082?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,is this sponsored? idk what gave it away😳,0,,CS;;;;;;;;;
"2021-9-2,2021-12-01,itssozer,VIDEO,https://www.tiktok.com/@itssozer/video/7003502008355278082?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,""me wathching her tiktok:😳..";;;;;;;;;
mom:why you sad;;;;;;;;;
me:because my brother he broke my cellphone...;;;;;;;;;
"@itssozer this not making story this is true..."",0,,CS";;;;;;;;;
2021-9-2,2021-12-01,itssozer,VIDEO,https://www.tiktok.com/@itssozer/video/7003502008355278082?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,uni means university and usually a uni will have lots of colleges under it that have different fields and majors you can study,0,,CS;;;;;;;;;
"2021-9-2,2021-12-01,itssozer,VIDEO,https://www.tiktok.com/@itssozer/video/7003502008355278082?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,""this is the best acount i’ve ever seen, it makes me be happy, you are the best bro🥰"",0,,CS";;;;;;;;;
2021-9-2,2021-12-01,itssozer,VIDEO,https://www.tiktok.com/@itssozer/video/7003502008355278082?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,sorry to educate myself,0,,CS;;;;;;;;;
2021-9-2,2021-12-01,itssozer,VIDEO,https://www.tiktok.com/@itssozer/video/7003502008355278082?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,You are awesome nice kind and it makes me and everyone happy,0,,CS;;;;;;;;;
2021-9-2,2021-12-01,itssozer,VIDEO,https://www.tiktok.com/@itssozer/video/7003502008355278082?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,This guy literally always makes my day,0,,CS;;;;;;;;;
2021-9-2,2021-12-01,itssozer,VIDEO,https://www.tiktok.com/@itssozer/video/7003502008355278082?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,He’s in Adelaide,0,,CS;;;;;;;;;
2021-9-2,2021-12-01,itssozer,VIDEO,https://www.tiktok.com/@itssozer/video/7003502008355278082?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,@jenna.michellle RAWR,0,,CS;;;;;;;;;
2021-9-2,2021-12-01,itssozer,VIDEO,https://www.tiktok.com/@itssozer/video/7003502008355278082?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,🙌❤️,0,,CS;;;;;;;;;
2021-9-2,2021-12-01,itssozer,VIDEO,https://www.tiktok.com/@itssozer/video/7003502008355278082?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,Uni is so hard! so happy to see you're supporting some uni students,0,,CS;;;;;;;;;
2021-9-2,2021-12-01,emilyballz,VIDEO,https://www.tiktok.com/@emilyballz/video/7003434464344870150?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,Hi,0,,CS;;;;;;;;;
2021-9-2,2021-12-01,emilyballz,VIDEO,https://www.tiktok.com/@emilyballz/video/7003434464344870150?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,it's just to much effort and I hate school,0,,CS;;;;;;;;;
2021-9-2,2021-12-01,emilyballz,VIDEO,https://www.tiktok.com/@emilyballz/video/7003434464344870150?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,I’ve been following for a year! I’m making you a go now!,0,,CS;;;;;;;;;
2021-9-2,2021-12-01,emilyballz,VIDEO,https://www.tiktok.com/@emilyballz/video/7003434464344870150?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,Hi,0,,CS;;;;;;;;;
2021-9-2,2021-12-01,emilyballz,VIDEO,https://www.tiktok.com/@emilyballz/video/7003434464344870150?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,Emily are you single?,0,,CS;;;;;;;;;
2021-9-2,2021-12-01,emilyballz,VIDEO,https://www.tiktok.com/@emilyballz/video/7003434464344870150?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,Ty for replying 😊,0,,CS;;;;;;;;;
"2021-11-11,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7029393919960075567?is_copy_url=1&is_from_webapp=v1&lang=en,TikTok,""Expensive, and I don’t know where to look for scholarships"",0,,CS";;;;;;;;;
"2021-11-11,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7029393919960075567?is_copy_url=1&is_from_webapp=v1&lang=en,TikTok,""Can you please help?! I’m a kinesiology major, specifically exercise science, and I really want to stay at the school I’m at rn but it’s really"",0,,CS";;;;;;;;;
2021-11-11,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7029393919960075567?is_copy_url=1&is_from_webapp=v1&lang=en,TikTok,How are y’all feeling this semester?,0,,CS;;;;;;;;;
2021-9-9,2021-12-01,sakshammagic,VIDEO,https://www.tiktok.com/@sakshammagic/video/7005825447434996993?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,i follow,0,,CS;;;;;;;;;
2021-9-9,2021-12-01,sakshammagic,VIDEO,https://www.tiktok.com/@sakshammagic/video/7005825447434996993?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,did just study you make me ashamed,0,,CS;;;;;;;;;
2021-9-9,2021-12-01,sakshammagic,VIDEO,https://www.tiktok.com/@sakshammagic/video/7005825447434996993?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,Smh,0,,CS;;;;;;;;;
2021-9-9,2021-12-01,sakshammagic,VIDEO,https://www.tiktok.com/@sakshammagic/video/7005825447434996993?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,i love when u do magic,0,,CS;;;;;;;;;
2021-11-16,2021-12-01,sakshammagic,VIDEO,https://www.tiktok.com/@sakshammagic/video/7030985235298929921?is_copy_url=1&is_from_webapp=v1&lang=en,TikTok,ye,0,,CS;;;;;;;;;
2021-11-16,2021-12-01,sakshammagic,VIDEO,https://www.tiktok.com/@sakshammagic/video/7030985235298929921?is_copy_url=1&is_from_webapp=v1&lang=en,TikTok,Who is early,0,,CS;;;;;;;;;
2021-11-16,2021-12-01,sakshammagic,VIDEO,https://www.tiktok.com/@sakshammagic/video/7030985235298929921?is_copy_url=1&is_from_webapp=v1&lang=en,TikTok,thanks know i can do my homework😂,0,,CS;;;;;;;;;
2021-11-16,2021-12-01,sakshammagic,VIDEO,https://www.tiktok.com/@sakshammagic/video/7030985235298929921?is_copy_url=1&is_from_webapp=v1&lang=en,TikTok,🧐😱,0,,CS;;;;;;;;;
2021-11-16,2021-12-01,sakshammagic,VIDEO,https://www.tiktok.com/@sakshammagic/video/7030985235298929921?is_copy_url=1&is_from_webapp=v1&lang=en,TikTok,me,0,,CS;;;;;;;;;
2021-11-16,2021-12-01,sakshammagic,VIDEO,https://www.tiktok.com/@sakshammagic/video/7030985235298929921?is_copy_url=1&is_from_webapp=v1&lang=en,TikTok,now*,0,,CS;;;;;;;;;
2021-11-12,2021-12-01,sydneyserena,VIDEO,https://www.tiktok.com/@sydneyserena/video/7029840852591660293?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,Ur so prerttyyyy?,0,,CS;;;;;;;;;
2021-11-12,2021-12-01,sydneyserena,VIDEO,https://www.tiktok.com/@sydneyserena/video/7029840852591660293?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,@Pacob U need,0,,CS;;;;;;;;;
2021-11-12,2021-12-01,sydneyserena,VIDEO,https://www.tiktok.com/@sydneyserena/video/7029840852591660293?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,YouTube pose video,0,,CS;;;;;;;;;
2021-11-12,2021-12-01,sydneyserena,VIDEO,https://www.tiktok.com/@sydneyserena/video/7029840852591660293?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,Hi,0,,CS;;;;;;;;;
2021-11-12,2021-12-01,sydneyserena,VIDEO,https://www.tiktok.com/@sydneyserena/video/7029840852591660293?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,Thanks bestie,0,,CS;;;;;;;;;
2021-11-12,2021-12-01,sydneyserena,VIDEO,https://www.tiktok.com/@sydneyserena/video/7029840852591660293?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,First-,0,,CS;;;;;;;;;
2021-11-12,2021-12-01,sydneyserena,VIDEO,https://www.tiktok.com/@sydneyserena/video/7029840852591660293?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,u make me buy glasses😅,0,,CS;;;;;;;;;
2021-11-12,2021-12-01,sydneyserena,VIDEO,https://www.tiktok.com/@sydneyserena/video/7029840852591660293?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,Hiii early,0,,CS;;;;;;;;;
2021-11-12,2021-12-01,sydneyserena,VIDEO,https://www.tiktok.com/@sydneyserena/video/7029840852591660293?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,9th,0,,CS;;;;;;;;;
2021-11-12,2021-12-01,sydneyserena,VIDEO,https://www.tiktok.com/@sydneyserena/video/7029840852591660293?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,hiii,0,,CS;;;;;;;;;
2021-11-12,2021-12-01,sydneyserena,VIDEO,https://www.tiktok.com/@sydneyserena/video/7029840852591660293?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,Can you do the natural blush challenge? 😍,0,,CS;;;;;;;;;
2021-11-12,2021-12-01,sydneyserena,VIDEO,https://www.tiktok.com/@sydneyserena/video/7029840852591660293?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,Ya haha,0,,CS;;;;;;;;;
2021-11-12,2021-12-01,sydneyserena,VIDEO,https://www.tiktok.com/@sydneyserena/video/7029840852591660293?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,Hi,0,,CS;;;;;;;;;
2021-11-12,2021-12-01,sydneyserena,VIDEO,https://www.tiktok.com/@sydneyserena/video/7029840852591660293?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,I’m had a bad reaction to blue light,0,,CS;;;;;;;;;
2021-11-12,2021-12-01,sydneyserena,VIDEO,https://www.tiktok.com/@sydneyserena/video/7029840852591660293?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,🥰🥰🥰❤️❤️❤️,0,,CS;;;;;;;;;
2021-11-12,2021-12-01,sydneyserena,VIDEO,https://www.tiktok.com/@sydneyserena/video/7029840852591660293?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,@Riley is this the place ur mom used to work for,0,,CS;;;;;;;;;
2021-9-7,2021-12-01,iamalilstitious,VIDEO,https://www.tiktok.com/@iamalilstitious/video/7005376930103053574?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,congrats on the sponsorship !!!! ♡♡,0,,CS;;;;;;;;;
2021-9-7,2021-12-01,iamalilstitious,VIDEO,https://www.tiktok.com/@iamalilstitious/video/7005376930103053574?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,I loved Chegg ebook rental in grad school!,0,,CS;;;;;;;;;
2021-9-7,2021-12-01,iamalilstitious,VIDEO,https://www.tiktok.com/@iamalilstitious/video/7005376930103053574?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,I love your hair!,0,,CS;;;;;;;;;
2021-11-10,2021-12-01,rollewitit_math,VIDEO,https://www.tiktok.com/@rollewitit_math/video/7029034615377595695?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,🥰🥰,0,,CS;;;;;;;;;
2021-11-10,2021-12-01,rollewitit_math,VIDEO,https://www.tiktok.com/@rollewitit_math/video/7029034615377595695?lang=en&is_copy_url=1&is_from_webapp=v1,TikTok,There is always an assignment 🥰,0,,CS;;;;;;;;;
2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,Also khan academy,0,,CS;;;;;;;;;
2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,how can you get ahead in the holidays before starting biology 3/4,0,,CS;;;;;;;;;
2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,🥰🥰🥰,0,,CS;;;;;;;;;
2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,do you suggest atar notes?,0,,CS;;;;;;;;;
"2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,""I honestly went for subject I enjoy as after year 9 everything become serious, so enjoy that year"",0,,CS";;;;;;;;;
2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,This is dope!,0,,CS;;;;;;;;;
2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,Would you say studying the practice questions from your textbook be effective?,0,,CS;;;;;;;;;
2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,I would choose subject that I enjoy but if you want to take year 9 serious then pick subject that might help you when your older.,0,,CS;;;;;;;;;
"2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,""Pass,commerce,child studies,drama,stem,dance,drama,desighns and technology,food tech,visual arts,music,textile"",0,,CS";;;;;;;;;
2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,yh no we have to pay and I'm toooo broke,0,,CS;;;;;;;;;
2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,🙂,0,,CS;;;;;;;;;
2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,We will help!!,0,,CS;;;;;;;;;
"2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,""SOMEONE PLS HELP WITH THIS BIO QUESTION ON DISTRIBUTION: for a 100km^2 study area, should u use one line transect across the entire region or"",0,,CS";;;;;;;;;
2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,What can you choose from?,0,,CS;;;;;;;;;
2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,Hey what electives do you personally recommend for yr9,0,,CS;;;;;;;;;
"2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,""Learn the content ahead of time, or revise Unit 1/2 content"",0,,CS";;;;;;;;;
2021-8-27,2021-12-01,sarahrav,VIDEO,https://www.tiktok.com/@sarahrav/video/7001002356573752578?_d=secCgYIASAHKAESPgo8tMu0r4MbRgSe3A4aOx7CTY2zVqKgpkKjRA2zMDkxA7FgnjOWLpIhEzIwUhnSy42cjaFEbRJpN5o%2FjF3sGgA%3D&checksum=b2ac879f6a7b184db94193af32bc618831ad998110b336b208bb03217f1e7161&language=en&preview_pb=0&sec_user_id=MS4wLjABAAAAaXa4BGfx8fjVB9bjDYf-LnFzxLIrLN9HEf44LOywX3KRpmdKGVQcVHi0k-QTMwH1&share_app_id=1233&share_item_id=7001002356573752578&share_link_id=721ACA01-606D-4C44-8858-EFA016BDF2F2&source=h5_m&timestamp=1630099779&tt_from=copy&u_code=d9de51l2g219d3&user_id=6762679979047388166&utm_campaign=client_share&utm_medium=ios&utm_source=copy&_r=1,TikTok,We will answer all of your maths questions for free !!,0,,CS;;;;;;;;;
